Chr	Position	ModStatus	Status
15s	746	Unm	Unm
15s	747	Unm	Unm
15s	748	Unm	Unm
15s	749	Unm	Unm
15s	750	Unm	Unm
15s	751	Unm	Unm
15s	752	Unm	Unm
15s	753	Unm	Unm
15s	754	Unm	Unm
15s	755	Unm	Unm
15s	756	Unm	Unm
15s	757	Unm	Unm
15s	758	Unm	Unm
15s	759	Unm	Unm
15s	760	Unm	Unm
15s	761	Unm	Unm
15s	762	Unm	Unm
15s	763	Unm	Unm
15s	764	Unm	Unm
15s	765	Unm	Unm
15s	766	Unm	Unm
15s	767	Unm	Unm
15s	768	Unm	Unm
15s	769	Unm	Unm
15s	770	Unm	Unm
15s	771	Unm	Unm
15s	772	Unm	Unm
15s	773	Unm	Unm
15s	774	Unm	Unm
15s	775	Unm	Unm
15s	776	Unm	Unm
15s	777	Unm	Unm
15s	778	Unm	Unm
15s	779	Unm	Unm
15s	780	Unm	Unm
15s	781	Unm	Unm
15s	782	Unm	Unm
15s	783	Unm	Unm
15s	784	Unm	Unm
15s	785	Unm	Unm
15s	786	Unm	Unm
15s	787	Unm	Unm
15s	788	Unm	Unm
15s	789	Unm	Unm
15s	790	Unm	Unm
15s	791	Unm	Unm
15s	792	Unm	Unm
15s	793	Unm	Unm
15s	794	Unm	Unm
15s	795	Unm	Unm
15s	796	Unm	Unm
15s	797	Unm	Unm
15s	798	Unm	Unm
15s	799	Unm	Unm
15s	800	Unm	Unm
15s	801	Unm	Unm
15s	802	Unm	Unm
15s	803	Unm	Unm
15s	804	Unm	Unm
15s	805	Unm	Unm
15s	806	Unm	Unm
15s	807	Unm	Unm
15s	808	Unm	Unm
15s	809	Unm	Unm
15s	810	Unm	Unm
15s	811	Unm	Unm
15s	812	Unm	Unm
15s	813	Unm	Unm
15s	814	Unm	Unm
15s	815	Unm	Unm
15s	816	Unm	Unm
15s	817	Unm	Unm
15s	818	Unm	Unm
15s	819	Unm	Unm
15s	820	Unm	Unm
15s	821	Unm	Unm
15s	822	Unm	Unm
15s	823	Unm	Unm
15s	824	Unm	Unm
15s	825	Unm	Unm
15s	826	Unm	Unm
15s	827	Unm	Unm
15s	828	Unm	Unm
15s	829	Unm	Unm
15s	830	Unm	Unm
15s	831	Unm	Unm
15s	832	Unm	Unm
15s	833	Unm	Unm
15s	834	Unm	Unm
15s	835	Unm	Unm
15s	836	Unm	Unm
15s	837	Unm	Unm
15s	838	Unm	Unm
15s	839	Unm	Unm
15s	840	Unm	Unm
15s	841	Unm	Unm
15s	842	Unm	Unm
15s	843	Unm	Unm
15s	844	Unm	Unm
15s	845	Unm	Unm
15s	846	Unm	Unm
15s	847	Unm	Unm
15s	848	Unm	Unm
15s	849	Unm	Unm
15s	850	Unm	Unm
15s	851	Unm	Unm
15s	852	Unm	Unm
15s	853	Unm	Unm
15s	854	Unm	Unm
15s	855	Unm	Unm
15s	856	Unm	Unm
15s	857	Unm	Unm
15s	858	Unm	Unm
15s	859	Unm	Unm
15s	860	Unm	Unm
15s	861	Unm	Unm
15s	862	Unm	Unm
15s	863	Unm	Unm
15s	864	Unm	Unm
15s	865	Unm	Unm
15s	866	Unm	Unm
15s	867	Unm	Unm
15s	868	Unm	Unm
15s	869	Unm	Unm
15s	870	Unm	Unm
15s	871	Unm	Unm
15s	872	Unm	Unm
15s	873	Unm	Unm
15s	874	Unm	Unm
15s	875	Unm	Unm
15s	876	Unm	Unm
15s	877	Unm	Unm
15s	878	Unm	Unm
15s	879	Unm	Unm
15s	880	Unm	Unm
15s	881	Unm	Unm
15s	882	Unm	Unm
15s	883	Unm	Unm
15s	884	Unm	Unm
15s	885	Unm	Unm
15s	886	Unm	Unm
15s	887	Unm	Unm
15s	888	Unm	Unm
15s	889	Unm	Unm
15s	890	Unm	Unm
15s	891	Unm	Unm
15s	892	Unm	Unm
15s	893	Unm	Unm
15s	894	Unm	Unm
15s	895	Unm	Unm
15s	896	Unm	Unm
15s	897	Unm	Unm
15s	898	Unm	Unm
15s	899	Unm	Unm
15s	900	Unm	Unm
15s	901	Unm	Unm
15s	902	Unm	Unm
15s	903	Unm	Unm
15s	904	Unm	Unm
15s	905	Unm	Unm
15s	906	Unm	Unm
15s	907	Unm	Unm
15s	908	Unm	Unm
15s	909	Unm	Unm
15s	910	Unm	Unm
15s	911	Unm	Unm
15s	912	Unm	Unm
15s	913	Unm	Unm
15s	914	Unm	Unm
15s	915	Unm	Unm
15s	916	Unm	Unm
15s	917	Unm	Unm
15s	918	Unm	Unm
15s	919	Unm	Unm
15s	920	Unm	Unm
15s	921	Unm	Unm
15s	922	Unm	Unm
15s	923	Unm	Unm
15s	924	Unm	Unm
15s	925	Unm	Unm
15s	926	Unm	Unm
15s	927	Unm	Unm
15s	928	Unm	Unm
15s	929	Unm	Unm
15s	930	Unm	Unm
15s	931	Unm	Unm
15s	932	Unm	Unm
15s	933	Unm	Unm
15s	934	Unm	Unm
15s	935	Unm	Unm
15s	936	Unm	Unm
15s	937	Unm	Unm
15s	938	Unm	Unm
15s	939	Unm	Unm
15s	940	Unm	Unm
15s	941	Unm	Unm
15s	942	Unm	Unm
15s	943	Unm	Unm
15s	944	Unm	Unm
15s	945	Unm	Unm
15s	946	Unm	Unm
15s	947	Unm	Unm
15s	948	Unm	Unm
15s	949	Unm	Unm
15s	950	Unm	Unm
15s	951	Unm	Unm
15s	952	Unm	Unm
15s	953	Unm	Unm
15s	954	Unm	Unm
15s	955	Unm	Unm
15s	956	Unm	Unm
15s	957	Unm	Unm
15s	958	Unm	Unm
15s	959	Unm	Unm
15s	960	Unm	Unm
15s	961	Unm	Unm
15s	962	Unm	Unm
15s	963	Unm	Unm
15s	964	Unm	Unm
15s	965	Unm	Unm
15s	966	Unm	Unm
15s	967	Unm	Unm
15s	968	Unm	Unm
15s	969	Unm	Unm
15s	970	Unm	Unm
15s	971	Unm	Unm
15s	972	Unm	Unm
15s	973	Unm	Unm
15s	974	Unm	Unm
15s	975	Unm	Unm
15s	976	Unm	Unm
15s	977	Unm	Unm
15s	978	Unm	Unm
15s	979	Unm	Unm
15s	980	Unm	Unm
15s	981	Unm	Unm
15s	982	Unm	Unm
15s	983	Unm	Unm
15s	984	Unm	Unm
15s	985	Unm	Unm
15s	986	Unm	Unm
15s	987	Unm	Unm
15s	988	Unm	Unm
15s	989	Unm	Unm
15s	990	Unm	Unm
15s	991	Unm	Unm
15s	992	Unm	Unm
15s	993	Unm	Unm
15s	994	Unm	Unm
15s	995	Unm	Unm
15s	996	Unm	Unm
15s	997	Unm	Unm
15s	998	Unm	Unm
15s	999	Unm	Unm
15s	1000	Unm	Unm
15s	1001	Unm	Unm
15s	1002	Unm	Unm
15s	1003	Unm	Unm
15s	1004	Unm	Unm
15s	1005	Unm	Unm
15s	1006	Unm	Unm
15s	1007	Unm	Unm
15s	1008	Unm	Unm
15s	1009	Unm	Unm
15s	1010	Unm	Unm
15s	1011	Unm	Unm
15s	1012	Unm	Unm
15s	1013	Unm	Unm
15s	1014	Unm	Unm
15s	1015	Unm	Unm
15s	1016	Unm	Unm
15s	1017	Unm	Unm
15s	1018	Unm	Unm
15s	1019	Unm	Unm
15s	1020	Unm	Unm
15s	1021	Unm	Unm
15s	1022	Unm	Unm
15s	1023	Unm	Unm
15s	1024	Unm	Unm
15s	1025	Unm	Unm
15s	1026	Unm	Unm
15s	1027	Unm	Unm
15s	1028	Unm	Unm
15s	1029	Unm	Unm
15s	1030	Unm	Unm
15s	1031	Unm	Unm
15s	1032	Unm	Unm
15s	1033	Unm	Unm
15s	1034	Unm	Unm
15s	1035	Unm	Unm
15s	1036	Unm	Unm
15s	1037	Unm	Unm
15s	1038	Unm	Unm
15s	1039	Unm	Unm
15s	1040	Unm	Unm
15s	1041	Unm	Unm
15s	1042	Unm	Unm
15s	1043	Unm	Unm
15s	1044	Unm	Unm
15s	1045	Unm	Unm
15s	1046	Unm	Unm
15s	1047	Unm	Unm
15s	1048	Unm	Unm
15s	1049	Unm	Unm
15s	1050	Unm	Unm
15s	1051	Unm	Unm
15s	1052	Unm	Unm
15s	1053	Unm	Unm
15s	1054	Unm	Unm
15s	1055	Unm	Unm
15s	1056	Unm	Unm
15s	1057	Unm	Unm
15s	1058	Unm	Unm
15s	1059	Unm	Unm
15s	1060	Unm	Unm
15s	1061	Unm	Unm
15s	1062	Unm	Unm
15s	1063	Unm	Unm
15s	1064	Unm	Unm
15s	1065	Unm	Unm
15s	1066	Unm	Unm
15s	1067	Unm	Unm
15s	1068	Unm	Unm
15s	1069	Unm	Unm
15s	1070	Unm	Unm
15s	1071	Unm	Unm
15s	1072	Unm	Unm
15s	1073	Unm	Unm
15s	1074	Unm	Unm
15s	1075	Unm	Unm
15s	1076	Unm	Unm
15s	1077	Unm	Unm
15s	1078	Unm	Unm
15s	1079	Unm	Unm
15s	1080	Unm	Unm
15s	1081	Unm	Unm
15s	1082	Unm	Unm
15s	1083	Unm	Unm
15s	1084	Unm	Unm
15s	1085	Unm	Unm
15s	1086	Unm	Unm
15s	1087	Unm	Unm
15s	1088	Unm	Unm
15s	1089	Unm	Unm
15s	1090	Unm	Unm
15s	1091	Unm	Unm
15s	1092	Unm	Unm
15s	1093	Unm	Unm
15s	1094	Unm	Unm
15s	1095	Unm	Unm
15s	1096	Unm	Unm
15s	1097	Unm	Unm
15s	1098	Unm	Unm
15s	1099	Unm	Unm
15s	1100	Unm	Unm
15s	1101	Unm	Unm
15s	1102	Unm	Unm
15s	1103	Unm	Unm
15s	1104	Unm	Unm
15s	1105	Unm	Unm
15s	1106	Unm	Unm
15s	1107	Unm	Unm
15s	1108	Unm	Unm
15s	1109	Unm	Unm
15s	1110	Unm	Unm
15s	1111	Unm	Unm
15s	1112	Unm	Unm
15s	1113	Unm	Unm
15s	1114	Unm	Unm
15s	1115	Unm	Unm
15s	1116	Unm	Unm
15s	1117	Unm	Unm
15s	1118	Unm	Unm
15s	1119	Unm	Unm
15s	1120	Unm	Unm
15s	1121	Unm	Unm
15s	1122	Unm	Unm
15s	1123	Unm	Unm
15s	1124	Unm	Unm
15s	1125	Unm	Unm
15s	1126	Unm	Unm
15s	1127	Unm	Unm
15s	1128	Unm	Unm
15s	1129	Unm	Unm
15s	1130	Unm	Unm
15s	1131	Unm	Unm
15s	1132	Unm	Unm
15s	1133	Unm	Unm
15s	1134	Unm	Unm
15s	1135	Unm	Unm
15s	1136	Unm	Unm
15s	1137	Unm	Unm
15s	1138	Unm	Unm
15s	1139	Unm	Unm
15s	1140	Unm	Unm
15s	1141	Unm	Unm
15s	1142	Unm	Unm
15s	1143	Unm	Unm
15s	1144	Unm	Unm
15s	1145	Unm	Unm
15s	1146	Unm	Unm
15s	1147	Unm	Unm
15s	1148	Unm	Unm
15s	1149	Unm	Unm
15s	1150	Unm	Unm
15s	1151	Unm	Unm
15s	1152	Unm	Unm
15s	1153	Unm	Unm
15s	1154	Unm	Unm
15s	1155	Unm	Unm
15s	1156	Unm	Unm
15s	1157	Unm	Unm
15s	1158	Unm	Unm
15s	1159	Unm	Unm
15s	1160	Unm	Unm
15s	1161	Unm	Unm
15s	1162	Unm	Unm
15s	1163	Unm	Unm
15s	1164	Unm	Unm
15s	1165	Unm	Unm
15s	1166	Unm	Unm
15s	1167	Unm	Unm
15s	1168	Unm	Unm
15s	1169	Unm	Unm
15s	1170	Unm	Unm
15s	1171	Unm	Unm
15s	1172	Unm	Unm
15s	1173	Unm	Unm
15s	1174	Unm	Unm
15s	1175	Unm	Unm
15s	1176	Unm	Unm
15s	1177	Unm	Unm
15s	1178	Unm	Unm
15s	1179	Unm	Unm
15s	1180	Unm	Unm
15s	1181	Unm	Unm
15s	1182	Unm	Unm
15s	1183	Unm	Unm
15s	1184	Unm	Unm
15s	1185	Unm	Unm
15s	1186	Unm	Unm
15s	1187	Unm	Unm
15s	1188	Unm	Unm
15s	1189	Unm	Unm
15s	1190	Unm	Unm
15s	1191	Unm	Unm
15s	1192	Unm	Unm
15s	1193	Unm	Unm
15s	1194	Unm	Unm
15s	1195	Unm	Unm
15s	1196	Unm	Unm
15s	1197	Unm	Unm
15s	1198	Unm	Unm
15s	1199	Unm	Unm
15s	1200	Unm	Unm
15s	1201	Unm	Unm
15s	1202	Unm	Unm
15s	1203	Unm	Unm
15s	1204	Unm	Unm
15s	1205	Unm	Unm
15s	1206	Unm	Unm
15s	1207	Unm	Unm
15s	1208	Unm	Unm
15s	1209	Unm	Unm
15s	1210	Unm	Unm
15s	1211	Unm	Unm
15s	1212	Unm	Unm
15s	1213	Unm	Unm
15s	1214	Unm	Unm
15s	1215	Unm	Unm
15s	1216	Unm	Unm
15s	1217	Unm	Unm
15s	1218	Unm	Unm
15s	1219	Unm	Unm
15s	1220	Unm	Unm
15s	1221	Unm	Unm
15s	1222	Unm	Unm
15s	1223	Unm	Unm
15s	1224	Unm	Unm
15s	1225	Unm	Unm
15s	1226	Unm	Unm
15s	1227	Unm	Unm
15s	1228	Unm	Unm
15s	1229	Unm	Unm
15s	1230	Unm	Unm
15s	1231	Unm	Unm
15s	1232	Unm	Unm
15s	1233	Unm	Unm
15s	1234	Unm	Unm
15s	1235	Unm	Unm
15s	1236	Unm	Unm
15s	1237	Unm	Unm
15s	1238	Unm	Unm
15s	1239	Unm	Unm
15s	1240	Unm	Unm
15s	1241	Unm	Unm
15s	1242	Unm	Unm
15s	1243	Unm	Unm
15s	1244	Unm	Unm
15s	1245	Unm	Unm
15s	1246	Unm	Unm
15s	1247	Unm	Unm
15s	1248	Unm	Unm
15s	1249	Unm	Unm
15s	1250	Unm	Unm
15s	1251	Unm	Unm
15s	1252	Unm	Unm
15s	1253	Unm	Unm
15s	1254	Unm	Unm
15s	1255	Unm	Unm
15s	1256	Unm	Unm
15s	1257	Unm	Unm
15s	1258	Unm	Unm
15s	1259	Unm	Unm
15s	1260	Unm	Unm
15s	1261	Unm	Unm
15s	1262	Unm	Unm
15s	1263	Unm	Unm
15s	1264	Unm	Unm
15s	1265	Unm	Unm
15s	1266	Unm	Unm
15s	1267	Unm	Unm
15s	1268	Unm	Unm
15s	1269	Unm	Unm
15s	1270	Unm	Unm
15s	1271	Unm	Unm
15s	1272	Unm	Unm
15s	1273	Unm	Unm
15s	1274	Unm	Unm
15s	1275	Unm	Unm
15s	1276	Unm	Unm
15s	1277	Unm	Unm
15s	1278	Unm	Unm
15s	1279	Unm	Unm
15s	1280	Unm	Unm
15s	1281	Unm	Unm
15s	1282	Unm	Unm
15s	1283	Unm	Unm
15s	1284	Unm	Unm
15s	1285	Unm	Unm
15s	1286	Unm	Unm
15s	1287	Unm	Unm
15s	1288	Unm	Unm
15s	1289	Unm	Unm
15s	1290	Unm	Unm
15s	1291	Unm	Unm
15s	1292	Unm	Unm
15s	1293	Unm	Unm
15s	1294	Unm	Unm
15s	1295	Unm	Unm
15s	1296	Unm	Unm
15s	1297	Unm	Unm
15s	1298	Unm	Unm
15s	1299	Unm	Unm
15s	1300	Unm	Unm
15s	1301	Unm	Unm
15s	1302	Unm	Unm
15s	1303	Unm	Unm
15s	1304	Unm	Unm
15s	1305	Unm	Unm
15s	1306	Unm	Unm
15s	1307	Unm	Unm
15s	1308	Unm	Unm
15s	1309	Unm	Unm
15s	1310	Unm	Unm
15s	1311	Unm	Unm
15s	1312	Unm	Unm
15s	1313	Unm	Unm
15s	1314	Unm	Unm
15s	1315	Unm	Unm
15s	1316	Unm	Unm
15s	1317	Unm	Unm
15s	1318	Unm	Unm
15s	1319	Unm	Unm
15s	1320	Unm	Unm
15s	1321	Unm	Unm
15s	1322	Unm	Unm
15s	1323	Unm	Unm
15s	1324	Unm	Unm
15s	1325	Unm	Unm
15s	1326	Unm	Unm
15s	1327	Unm	Unm
15s	1328	Unm	Unm
15s	1329	Unm	Unm
15s	1330	Unm	Unm
15s	1331	Unm	Unm
15s	1332	Unm	Unm
15s	1333	Unm	Unm
15s	1334	Unm	Unm
15s	1335	Unm	Unm
15s	1336	Unm	Unm
15s	1337	Unm	Unm
15s	1338	Unm	Unm
15s	1339	Unm	Unm
15s	1340	Unm	Unm
15s	1341	Unm	Unm
15s	1342	Unm	Unm
15s	1343	Unm	Unm
15s	1344	Unm	Unm
15s	1345	Unm	Unm
15s	1346	Unm	Unm
15s	1347	Unm	Unm
15s	1348	Unm	Unm
15s	1349	Unm	Unm
15s	1350	Unm	Unm
15s	1351	Unm	Unm
15s	1352	Unm	Unm
15s	1353	Unm	Unm
15s	1354	Unm	Unm
15s	1355	Unm	Unm
15s	1356	Unm	Unm
15s	1357	Unm	Unm
15s	1358	Unm	Unm
15s	1359	Unm	Unm
15s	1360	Unm	Unm
15s	1361	Unm	Unm
15s	1362	Unm	Unm
15s	1363	Unm	Unm
15s	1364	Unm	Unm
15s	1365	Unm	Unm
15s	1366	Unm	Unm
15s	1367	Unm	Unm
15s	1368	Unm	Unm
15s	1369	Unm	Unm
15s	1370	Unm	Unm
15s	1371	Unm	Unm
15s	1372	Unm	Unm
15s	1373	Unm	Unm
15s	1374	Unm	Unm
15s	1375	Unm	Unm
15s	1376	Unm	Unm
15s	1377	Unm	Unm
15s	1378	Unm	Unm
15s	1379	Unm	Unm
15s	1380	Unm	Unm
15s	1381	Unm	Unm
15s	1382	Unm	Unm
15s	1383	Unm	Unm
15s	1384	Unm	Unm
15s	1385	Unm	Unm
15s	1386	Unm	Unm
15s	1387	Unm	Unm
15s	1388	Unm	Unm
15s	1389	Unm	Unm
15s	1390	Unm	Unm
15s	1391	Unm	Unm
15s	1392	Unm	Unm
15s	1393	Unm	Unm
15s	1394	Unm	Unm
15s	1395	Unm	Unm
15s	1396	Unm	Unm
15s	1397	Unm	Unm
15s	1398	Unm	Unm
15s	1399	Unm	Unm
15s	1400	Unm	Unm
15s	1401	Unm	Unm
15s	1402	Unm	Unm
15s	1403	Unm	Unm
15s	1404	Unm	Unm
15s	1405	Unm	Unm
15s	1406	Unm	Unm
15s	1407	Unm	Unm
15s	1408	Unm	Unm
15s	1409	Unm	Unm
15s	1410	Unm	Unm
15s	1411	Unm	Unm
15s	1412	Unm	Unm
15s	1413	Unm	Unm
15s	1414	Unm	Unm
15s	1415	Unm	Unm
15s	1416	Unm	Unm
15s	1417	Unm	Unm
15s	1418	Unm	Unm
15s	1419	Unm	Unm
15s	1420	Unm	Unm
15s	1421	Unm	Unm
15s	1422	Unm	Unm
15s	1423	Unm	Unm
15s	1424	Unm	Unm
15s	1425	Unm	Unm
15s	1426	Unm	Unm
15s	1427	Unm	Unm
15s	1428	Unm	Unm
15s	1429	Unm	Unm
15s	1430	Unm	Unm
15s	1431	Unm	Unm
15s	1432	Unm	Unm
15s	1433	Unm	Unm
15s	1434	Unm	Unm
15s	1435	Unm	Unm
15s	1436	Unm	Unm
15s	1437	Unm	Unm
15s	1438	Unm	Unm
15s	1439	Unm	Unm
15s	1440	Unm	Unm
15s	1441	Unm	Unm
15s	1442	Unm	Unm
15s	1443	Unm	Unm
15s	1444	Unm	Unm
15s	1445	Unm	Unm
15s	1446	Unm	Unm
15s	1447	Unm	Unm
15s	1448	Unm	Unm
15s	1449	Unm	Unm
15s	1450	Unm	Unm
15s	1451	Unm	Unm
15s	1452	Unm	Unm
15s	1453	Unm	Unm
15s	1454	Unm	Unm
15s	1455	Unm	Unm
15s	1456	Unm	Unm
15s	1457	Unm	Unm
15s	1458	Unm	Unm
15s	1459	Unm	Unm
15s	1460	Unm	Unm
15s	1461	Unm	Unm
15s	1462	Unm	Unm
15s	1463	Unm	Unm
15s	1464	Unm	Unm
15s	1465	Unm	Unm
15s	1466	Unm	Unm
15s	1467	Unm	Unm
15s	1468	Unm	Unm
15s	1469	Unm	Unm
15s	1470	Unm	Unm
15s	1471	Unm	Unm
15s	1472	Unm	Unm
15s	1473	Unm	Unm
15s	1474	Unm	Unm
15s	1475	Unm	Unm
15s	1476	Unm	Unm
15s	1477	Unm	Unm
15s	1478	Unm	Unm
15s	1479	Unm	Unm
15s	1480	Unm	Unm
15s	1481	Unm	Unm
15s	1482	Unm	Unm
15s	1483	Unm	Unm
15s	1484	Unm	Unm
15s	1485	Unm	Unm
15s	1486	Unm	Unm
15s	1487	Unm	Unm
15s	1488	Unm	Unm
15s	1489	Unm	Unm
15s	1490	Unm	Unm
15s	1491	Unm	Unm
15s	1492	Unm	Unm
15s	1493	Unm	Unm
15s	1494	Unm	Unm
15s	1495	Unm	Unm
15s	1496	Unm	Unm
15s	1497	Unm	Unm
15s	1498	Unm	Unm
15s	1499	Unm	Unm
15s	1500	Unm	Unm
15s	1501	Unm	Unm
15s	1502	Unm	Unm
15s	1503	Unm	Unm
15s	1504	Unm	Unm
15s	1505	Unm	Unm
15s	1506	Unm	Unm
15s	1507	Unm	Unm
15s	1508	Unm	Unm
15s	1509	Unm	Unm
15s	1510	Unm	Unm
15s	1511	Unm	Unm
15s	1512	Unm	Unm
15s	1513	Unm	Unm
15s	1514	Unm	Unm
15s	1515	Unm	Unm
15s	1516	Unm	Unm
15s	1517	Unm	Unm
15s	1518	Unm	Unm
15s	1519	Unm	Unm
15s	1520	Unm	Unm
15s	1521	Unm	Unm
15s	1522	Unm	Unm
15s	1523	Unm	Unm
15s	1524	Unm	Unm
15s	1525	Unm	Unm
15s	1526	Unm	Unm
15s	1527	Unm	Unm
15s	1528	Unm	Unm
15s	1529	Unm	Unm
15s	1530	Unm	Unm
15s	1531	Unm	Unm
15s	1532	Unm	Unm
15s	1533	Unm	Unm
15s	1534	Unm	Unm
15s	1535	Unm	Unm
15s	1536	Unm	Unm
15s	1537	Unm	Unm
15s	1538	Unm	Unm
15s	1539	Unm	Unm
15s	1540	Unm	Unm
15s	1541	Unm	Unm
15s	1542	Unm	Unm
15s	1543	Unm	Unm
15s	1544	Unm	Unm
15s	1545	Unm	Unm
15s	1546	Unm	Unm
15s	1547	Unm	Unm
15s	1548	Unm	Unm
15s	1549	Unm	Unm
15s	1550	Unm	Unm
15s	1551	Unm	Unm
15s	1552	Unm	Unm
15s	1553	Unm	Unm
15s	1554	Unm	Unm
15s	1555	Unm	Unm
15s	1556	Unm	Unm
15s	1557	Unm	Unm
15s	1558	Unm	Unm
15s	1559	Unm	Unm
15s	1560	Unm	Unm
15s	1561	Unm	Unm
15s	1562	Unm	Unm
15s	1563	Unm	Unm
15s	1564	Unm	Unm
15s	1565	Unm	Unm
15s	1566	Unm	Unm
15s	1567	Unm	Unm
15s	1568	Unm	Unm
15s	1569	Unm	Unm
15s	1570	Unm	Unm
15s	1571	Unm	Unm
15s	1572	Unm	Unm
15s	1573	Unm	Unm
15s	1574	Unm	Unm
15s	1575	Unm	Unm
15s	1576	Unm	Unm
15s	1577	Unm	Unm
15s	1578	Unm	Unm
15s	1579	Unm	Unm
15s	1580	Unm	Unm
15s	1581	Unm	Unm
15s	1582	Unm	Unm
15s	1583	Unm	Unm
15s	1584	Unm	Unm
15s	1585	Unm	Unm
15s	1586	Unm	Unm
15s	1587	Unm	Unm
15s	1588	Unm	Unm
15s	1589	Unm	Unm
15s	1590	Unm	Unm
15s	1591	Unm	Unm
15s	1592	Unm	Unm
15s	1593	Unm	Unm
15s	1594	Unm	Unm
15s	1595	Unm	Unm
15s	1596	Unm	Unm
15s	1597	Unm	Unm
15s	1598	Unm	Unm
15s	1599	Unm	Unm
15s	1600	Unm	Unm
15s	1601	Unm	Unm
15s	1602	Unm	Unm
15s	1603	Unm	Unm
15s	1604	Unm	Unm
15s	1605	Unm	Unm
15s	1606	Unm	Unm
15s	1607	Unm	Unm
15s	1608	Unm	Unm
15s	1609	Unm	Unm
15s	1610	Unm	Unm
15s	1611	Unm	Unm
15s	1612	Unm	Unm
15s	1613	Unm	Unm
15s	1614	Unm	Unm
15s	1615	Unm	Unm
15s	1616	Unm	Unm
15s	1617	Unm	Unm
15s	1618	Unm	Unm
15s	1619	Unm	Unm
15s	1620	Unm	Unm
15s	1621	Unm	Unm
15s	1622	Unm	Unm
15s	1623	Unm	Unm
15s	1624	Unm	Unm
15s	1625	Unm	Unm
15s	1626	Unm	Unm
15s	1627	Unm	Unm
15s	1628	Unm	Unm
15s	1629	Unm	Unm
15s	1630	Unm	Unm
15s	1631	Unm	Unm
15s	1632	Unm	Unm
15s	1633	Unm	Unm
15s	1634	Unm	Unm
15s	1635	Unm	Unm
15s	1636	Unm	Unm
15s	1637	Unm	Unm
15s	1638	Unm	Unm
15s	1639	Unm	Unm
15s	1640	Unm	Unm
15s	1641	Unm	Unm
15s	1642	Unm	Unm
15s	1643	Unm	Unm
15s	1644	Unm	Unm
15s	1645	Unm	Unm
15s	1646	Unm	Unm
15s	1647	Unm	Unm
15s	1648	Unm	Unm
15s	1649	Unm	Unm
21s	1	Unm	Unm
21s	2	Unm	Unm
21s	3	Unm	Unm
21s	4	Unm	Unm
21s	5	Unm	Unm
21s	6	Unm	Unm
21s	7	Unm	Unm
21s	8	Unm	Unm
21s	9	Unm	Unm
21s	10	Unm	Unm
21s	11	Unm	Unm
21s	12	Unm	Unm
21s	13	Unm	Unm
21s	14	Unm	Unm
21s	15	Unm	Unm
21s	16	Unm	Unm
21s	17	Unm	Unm
21s	18	Unm	Unm
21s	19	Unm	Unm
21s	20	Unm	Unm
21s	21	Unm	Unm
21s	22	Unm	Unm
21s	23	Unm	Unm
21s	24	Unm	Unm
21s	25	Unm	Unm
21s	26	Unm	Unm
21s	27	Unm	Unm
21s	28	Unm	Unm
21s	29	Unm	Unm
21s	30	Unm	Unm
21s	31	Unm	Unm
21s	32	Unm	Unm
21s	33	Unm	Unm
21s	34	Unm	Unm
21s	35	Unm	Unm
21s	36	Unm	Unm
21s	37	Unm	Unm
21s	38	Unm	Unm
21s	39	Unm	Unm
21s	40	Unm	Unm
21s	41	Unm	Unm
21s	42	Unm	Unm
21s	43	Unm	Unm
21s	44	Unm	Unm
21s	45	Unm	Unm
21s	46	Unm	Unm
21s	47	Unm	Unm
21s	48	Unm	Unm
21s	49	Unm	Unm
21s	50	Unm	Unm
21s	51	Unm	Unm
21s	52	Unm	Unm
21s	53	Unm	Unm
21s	54	Unm	Unm
21s	55	Unm	Unm
21s	56	Unm	Unm
21s	57	Unm	Unm
21s	58	Unm	Unm
21s	59	Unm	Unm
21s	60	Unm	Unm
21s	61	Unm	Unm
21s	62	Unm	Unm
21s	63	Unm	Unm
21s	64	Unm	Unm
21s	65	Unm	Unm
21s	66	Unm	Unm
21s	67	Unm	Unm
21s	68	Unm	Unm
21s	69	Unm	Unm
21s	70	Unm	Unm
21s	71	Unm	Unm
21s	72	Unm	Unm
21s	73	Unm	Unm
21s	74	Unm	Unm
21s	75	Unm	Unm
21s	76	Unm	Unm
21s	77	Unm	Unm
21s	78	Unm	Unm
21s	79	Unm	Unm
21s	80	Unm	Unm
21s	81	Unm	Unm
21s	82	Unm	Unm
21s	83	Unm	Unm
21s	84	Unm	Unm
21s	85	Unm	Unm
21s	86	Unm	Unm
21s	87	Unm	Unm
21s	88	Unm	Unm
21s	89	Unm	Unm
21s	90	Unm	Unm
21s	91	Unm	Unm
21s	92	Unm	Unm
21s	93	Unm	Unm
21s	94	Unm	Unm
21s	95	Unm	Unm
21s	96	Unm	Unm
21s	97	Unm	Unm
21s	98	Unm	Unm
21s	99	Unm	Unm
21s	100	Unm	Unm
21s	101	Unm	Unm
21s	102	Unm	Unm
21s	103	Unm	Unm
21s	104	Unm	Unm
21s	105	Unm	Unm
21s	106	Unm	Unm
21s	107	Unm	Unm
21s	108	Unm	Unm
21s	109	Unm	Unm
21s	110	Unm	Unm
21s	111	Unm	Unm
21s	112	Unm	Unm
21s	113	Unm	Unm
21s	114	Unm	Unm
21s	115	Unm	Unm
21s	116	Unm	Unm
21s	117	Unm	Unm
21s	118	Unm	Unm
21s	119	Unm	Unm
21s	120	Unm	Unm
21s	121	Unm	Unm
